Pol Year,Issue Age,Prem Term,Value
64,15,25,430
65,15,25,440
66,15,25,450
67,15,25,460
68,15,25,470
69,15,25,480
70,15,25,490
71,15,25,500
72,15,25,510
73,15,25,520
74,15,25,530
75,15,25,540
76,15,25,550
77,15,25,560
78,15,25,570
79,15,25,580
80,15,25,590
81,15,25,600
82,15,25,610
83,15,25,620
84,15,25,630
85,15,25,640
86,15,25,650
87,15,25,660
88,15,25,670
89,15,25,680
90,15,25,690
91,15,25,700
92,15,25,710
93,15,25,720
94,15,25,730
95,15,25,740
96,15,25,750
97,15,25,760
98,15,25,770
99,15,25,780
100,15,25,790
101,15,25,800
102,15,25,810
103,15,25,820
104,15,25,830
105,15,25,840
106,15,25,850
107,15,25,860
108,15,25,870
109,15,25,880
110,15,25,890
111,15,25,900
112,15,25,910
113,15,25,920
114,15,25,930
115,15,25,940
116,15,25,950
117,15,25,960
118,15,25,970
119,15,25,980
120,15,25,1000
1,16,25,0
2,16,25,0
3,16,25,0
4,16,25,0
5,16,25,0
6,16,25,10
7,16,25,15
8,16,25,20
9,16,25,25
10,16,25,30
11,16,25,35
12,16,25,40
13,16,25,45
14,16,25,50
15,16,25,55
16,16,25,60
17,16,25,65
18,16,25,70
19,16,25,75
20,16,25,80
21,16,25,85
22,16,25,90
23,16,25,95
24,16,25,100
25,16,25,105
26,16,25,110
27,16,25,115
28,16,25,120
29,16,25,125
30,16,25,130
31,16,25,135
32,16,25,140
33,16,25,145
34,16,25,150
35,16,25,155
36,16,25,160
37,16,25,165
38,16,25,170
39,16,25,180
40,16,25,190
41,16,25,200
42,16,25,210
43,16,25,220
44,16,25,230
45,16,25,240
46,16,25,250
47,16,25,260
48,16,25,270
49,16,25,280
50,16,25,290
51,16,25,300
52,16,25,310
53,16,25,320
54,16,25,330
55,16,25,340
56,16,25,350
57,16,25,360
58,16,25,370
59,16,25,380
60,16,25,390
61,16,25,400
62,16,25,410
63,16,25,420
64,16,25,430
65,16,25,440
66,16,25,450
67,16,25,460
68,16,25,470
69,16,25,480
70,16,25,490
71,16,25,500
72,16,25,510
73,16,25,520
74,16,25,530
75,16,25,540
76,16,25,550
77,16,25,560
78,16,25,570
79,16,25,580
80,16,25,590
81,16,25,600
82,16,25,610
83,16,25,620
84,16,25,630
85,16,25,640
86,16,25,650
87,16,25,660
88,16,25,670
89,16,25,680
90,16,25,690
91,16,25,700
92,16,25,710
93,16,25,720
94,16,25,730
95,16,25,740
96,16,25,750
97,16,25,760
98,16,25,770
99,16,25,780
100,16,25,790
101,16,25,800
102,16,25,810
103,16,25,820
104,16,25,830
105,16,25,840
106,16,25,850
107,16,25,860
108,16,25,870
109,16,25,880
110,16,25,890
111,16,25,900
112,16,25,910
113,16,25,920
114,16,25,930
115,16,25,940
116,16,25,950
117,16,25,960
118,16,25,970
119,16,25,980
120,16,25,1000
1,17,25,0
2,17,25,0
3,17,25,0
4,17,25,0
5,17,25,0
6,17,25,10
7,17,25,15
8,17,25,20
9,17,25,25
10,17,25,30
11,17,25,35
12,17,25,40
13,17,25,45
14,17,25,50
15,17,25,55
16,17,25,60
17,17,25,65
18,17,25,70
19,17,25,75
20,17,25,80
21,17,25,85
22,17,25,90
23,17,25,95
24,17,25,100
25,17,25,105
26,17,25,110
27,17,25,115
28,17,25,120
29,17,25,125
30,17,25,130
31,17,25,135
32,17,25,140
33,17,25,145
34,17,25,150
35,17,25,155
36,17,25,160
37,17,25,165
38,17,25,170
39,17,25,180
40,17,25,190
41,17,25,200
42,17,25,210
43,17,25,220
44,17,25,230
45,17,25,240
46,17,25,250
47,17,25,260
48,17,25,270
49,17,25,280
50,17,25,290
51,17,25,300
52,17,25,310
53,17,25,320
54,17,25,330
55,17,25,340
56,17,25,350
57,17,25,360
58,17,25,370
59,17,25,380
60,17,25,390
61,17,25,400
62,17,25,410
63,17,25,420
64,17,25,430
65,17,25,440
66,17,25,450
67,17,25,460
68,17,25,470
69,17,25,480
70,17,25,490
71,17,25,500
72,17,25,510
73,17,25,520
74,17,25,530
75,17,25,540
76,17,25,550
77,17,25,560
78,17,25,570
79,17,25,580
80,17,25,590
81,17,25,600
82,17,25,610
83,17,25,620
84,17,25,630
85,17,25,640
86,17,25,650
87,17,25,660
88,17,25,670
89,17,25,680
90,17,25,690
91,17,25,700
92,17,25,710
93,17,25,720
94,17,25,730
95,17,25,740
96,17,25,750
97,17,25,760
98,17,25,770
99,17,25,780
100,17,25,790
101,17,25,800
102,17,25,810
103,17,25,820
104,17,25,830
105,17,25,840
106,17,25,850
107,17,25,860
108,17,25,870
109,17,25,880
110,17,25,890
111,17,25,900
112,17,25,910
113,17,25,920
114,17,25,930
115,17,25,940
116,17,25,950
117,17,25,960
118,17,25,970
119,17,25,980
120,17,25,1000
1,18,25,0
2,18,25,0
3,18,25,0
4,18,25,0
5,18,25,0
6,18,25,10
7,18,25,15
8,18,25,20
9,18,25,25
10,18,25,30
11,18,25,35
12,18,25,40
13,18,25,45
14,18,25,50
15,18,25,55
16,18,25,60
17,18,25,65
18,18,25,70
19,18,25,75
20,18,25,80
21,18,25,85
22,18,25,90
23,18,25,95
24,18,25,100
25,18,25,105
26,18,25,110
27,18,25,115
28,18,25,120
29,18,25,125
30,18,25,130
31,18,25,135
32,18,25,140
33,18,25,145
34,18,25,150
35,18,25,155
36,18,25,160
37,18,25,165
38,18,25,170
39,18,25,180
40,18,25,190
41,18,25,200
42,18,25,210
43,18,25,220
44,18,25,230
45,18,25,240
46,18,25,250
47,18,25,260
48,18,25,270
49,18,25,280
50,18,25,290
51,18,25,300
52,18,25,310
53,18,25,320
54,18,25,330
55,18,25,340
56,18,25,350
57,18,25,360
58,18,25,370
59,18,25,380
60,18,25,390
61,18,25,400
62,18,25,410
63,18,25,420
64,18,25,430
65,18,25,440
66,18,25,450
67,18,25,460
68,18,25,470
69,18,25,480
70,18,25,490
71,18,25,500
72,18,25,510
73,18,25,520
74,18,25,530
75,18,25,540
76,18,25,550
77,18,25,560
78,18,25,570
79,18,25,580
80,18,25,590
81,18,25,600
82,18,25,610
83,18,25,620
84,18,25,630
85,18,25,640
86,18,25,650
87,18,25,660
88,18,25,670
89,18,25,680
90,18,25,690
91,18,25,700
92,18,25,710
93,18,25,720
94,18,25,730
95,18,25,740
96,18,25,750
97,18,25,760
98,18,25,770
99,18,25,780
100,18,25,790
101,18,25,800
102,18,25,810
103,18,25,820
104,18,25,830
105,18,25,840
106,18,25,850
107,18,25,860
108,18,25,870
109,18,25,880
110,18,25,890
111,18,25,900
112,18,25,910
113,18,25,920
114,18,25,930
115,18,25,940
116,18,25,950
117,18,25,960
118,18,25,970
119,18,25,980
120,18,25,1000
1,19,25,0
2,19,25,0
3,19,25,0
4,19,25,0
5,19,25,0
6,19,25,10
7,19,25,15
8,19,25,20
9,19,25,25
10,19,25,30
11,19,25,35
12,19,25,40
13,19,25,45
14,19,25,50
15,19,25,55
16,19,25,60
17,19,25,65
18,19,25,70
19,19,25,75
20,19,25,80
21,19,25,85
22,19,25,90
23,19,25,95
24,19,25,100
25,19,25,105
26,19,25,110
27,19,25,115
28,19,25,120
29,19,25,125
30,19,25,130
31,19,25,135
32,19,25,140
33,19,25,145
34,19,25,150
35,19,25,155
36,19,25,160
37,19,25,165
38,19,25,170
39,19,25,180
40,19,25,190
41,19,25,200
42,19,25,210
43,19,25,220
44,19,25,230
45,19,25,240
46,19,25,250
47,19,25,260
48,19,25,270
49,19,25,280
50,19,25,290
51,19,25,300
52,19,25,310
53,19,25,320
54,19,25,330
55,19,25,340
56,19,25,350
57,19,25,360
58,19,25,370
59,19,25,380
60,19,25,390
61,19,25,400
62,19,25,410
63,19,25,420
64,19,25,430
65,19,25,440
66,19,25,450
67,19,25,460
68,19,25,470
69,19,25,480
70,19,25,490
71,19,25,500
72,19,25,510
73,19,25,520
74,19,25,530
75,19,25,540
76,19,25,550
77,19,25,560
78,19,25,570
79,19,25,580
80,19,25,590
81,19,25,600
82,19,25,610
83,19,25,620
84,19,25,630
85,19,25,640
86,19,25,650
87,19,25,660
88,19,25,670
89,19,25,680
90,19,25,690
91,19,25,700
92,19,25,710
93,19,25,720
94,19,25,730
95,19,25,740
96,19,25,750
97,19,25,760
98,19,25,770
99,19,25,780
100,19,25,790
101,19,25,800
102,19,25,810
103,19,25,820
104,19,25,830
105,19,25,840
106,19,25,850
107,19,25,860
108,19,25,870
109,19,25,880
110,19,25,890
111,19,25,900
112,19,25,910
113,19,25,920
114,19,25,930
115,19,25,940
116,19,25,950
117,19,25,960
118,19,25,970
119,19,25,980
120,19,25,1000
1,20,25,0
2,20,25,0
3,20,25,0
4,20,25,0
5,20,25,0
6,20,25,10
7,20,25,15
8,20,25,20
9,20,25,25
10,20,25,30
11,20,25,35
12,20,25,40
13,20,25,45
14,20,25,50
15,20,25,55
16,20,25,60
17,20,25,65
18,20,25,70
19,20,25,75
20,20,25,80
21,20,25,85
22,20,25,90
23,20,25,95
24,20,25,100
25,20,25,105
26,20,25,110
27,20,25,115
28,20,25,120
29,20,25,125
30,20,25,130
31,20,25,135
32,20,25,140
33,20,25,145
34,20,25,150
35,20,25,155
36,20,25,160
37,20,25,165
38,20,25,170
39,20,25,180
40,20,25,190
41,20,25,200
42,20,25,210
43,20,25,220
44,20,25,230
45,20,25,240
46,20,25,250
47,20,25,260
48,20,25,270
49,20,25,280
50,20,25,290
51,20,25,300
52,20,25,310
53,20,25,320
54,20,25,330
55,20,25,340
56,20,25,350
57,20,25,360
58,20,25,370
59,20,25,380
60,20,25,390
61,20,25,400
62,20,25,410
63,20,25,420
64,20,25,430
65,20,25,440
66,20,25,450
67,20,25,460
68,20,25,470
69,20,25,480
70,20,25,490
71,20,25,500
72,20,25,510
73,20,25,520
74,20,25,530
75,20,25,540
76,20,25,550
77,20,25,560
78,20,25,570
79,20,25,580
80,20,25,590
81,20,25,600
82,20,25,610
83,20,25,620
84,20,25,630
85,20,25,640
86,20,25,650
87,20,25,660
88,20,25,670
89,20,25,680
90,20,25,690
91,20,25,700
92,20,25,710
93,20,25,720
94,20,25,730
95,20,25,740
96,20,25,750
97,20,25,760
98,20,25,770
99,20,25,780
100,20,25,790
101,20,25,800
102,20,25,810
103,20,25,820
104,20,25,830
105,20,25,840
106,20,25,850
107,20,25,860
108,20,25,870
109,20,25,880
110,20,25,890
111,20,25,900
112,20,25,910
113,20,25,920
114,20,25,930
115,20,25,940
116,20,25,950
117,20,25,960
118,20,25,970
119,20,25,980
120,20,25,1000
1,21,25,0
2,21,25,0
3,21,25,0
4,21,25,0
5,21,25,0
6,21,25,10
7,21,25,15
8,21,25,20
9,21,25,25
10,21,25,30
11,21,25,35
12,21,25,40
13,21,25,45
14,21,25,50
15,21,25,55
16,21,25,60
17,21,25,65
18,21,25,70
19,21,25,75
20,21,25,80
21,21,25,85
22,21,25,90
23,21,25,95
24,21,25,100
25,21,25,105
26,21,25,110
27,21,25,115
28,21,25,120
29,21,25,125
30,21,25,130
31,21,25,135
32,21,25,140
33,21,25,145
34,21,25,150
35,21,25,155
36,21,25,160
37,21,25,165
38,21,25,170
39,21,25,180
40,21,25,190
41,21,25,200
42,21,25,210
43,21,25,220
44,21,25,230
45,21,25,240
46,21,25,250
47,21,25,260
48,21,25,270
49,21,25,280
50,21,25,290
51,21,25,300
52,21,25,310
53,21,25,320
54,21,25,330
55,21,25,340
56,21,25,350
57,21,25,360
58,21,25,370
59,21,25,380
60,21,25,390
61,21,25,400
62,21,25,410
63,21,25,420
64,21,25,430
65,21,25,440
66,21,25,450
67,21,25,460
68,21,25,470
69,21,25,480
70,21,25,490
71,21,25,500
72,21,25,510
73,21,25,520
74,21,25,530
75,21,25,540
76,21,25,550
77,21,25,560
78,21,25,570
79,21,25,580
80,21,25,590
81,21,25,600
82,21,25,610
83,21,25,620
84,21,25,630
85,21,25,640
86,21,25,650
87,21,25,660
88,21,25,670
89,21,25,680
90,21,25,690
91,21,25,700
92,21,25,710
93,21,25,720
94,21,25,730
95,21,25,740
96,21,25,750
97,21,25,760
98,21,25,770
99,21,25,780
100,21,25,790
101,21,25,800
102,21,25,810
103,21,25,820
104,21,25,830
105,21,25,840
106,21,25,850
107,21,25,860
108,21,25,870
109,21,25,880
110,21,25,890
111,21,25,900
112,21,25,910
113,21,25,920
114,21,25,930
115,21,25,940
116,21,25,950
117,21,25,960
118,21,25,970
119,21,25,980
120,21,25,1000
1,22,25,0
2,22,25,0
3,22,25,0
4,22,25,0
5,22,25,0
6,22,25,10
7,22,25,15
8,22,25,20
9,22,25,25
10,22,25,30
11,22,25,35
12,22,25,40
13,22,25,45
14,22,25,50
15,22,25,55
16,22,25,60
17,22,25,65
18,22,25,70
19,22,25,75
20,22,25,80
21,22,25,85
22,22,25,90
23,22,25,95
24,22,25,100
25,22,25,105
26,22,25,110
27,22,25,115
28,22,25,120
29,22,25,125
30,22,25,130
31,22,25,135
32,22,25,140
33,22,25,145
34,22,25,150
35,22,25,155
36,22,25,160
37,22,25,165
38,22,25,170
39,22,25,180
40,22,25,190
41,22,25,200
42,22,25,210
43,22,25,220
44,22,25,230
45,22,25,240
46,22,25,250
47,22,25,260
48,22,25,270
49,22,25,280
50,22,25,290
51,22,25,300
52,22,25,310
53,22,25,320
54,22,25,330
55,22,25,340
56,22,25,350
57,22,25,360
58,22,25,370
59,22,25,380
60,22,25,390
61,22,25,400
62,22,25,410
63,22,25,420
64,22,25,430
65,22,25,440
66,22,25,450
67,22,25,460
68,22,25,470
69,22,25,480
70,22,25,490
71,22,25,500
72,22,25,510
73,22,25,520
74,22,25,530
75,22,25,540
76,22,25,550
77,22,25,560
78,22,25,570
79,22,25,580
80,22,25,590
81,22,25,600
82,22,25,610
83,22,25,620
84,22,25,630
85,22,25,640
86,22,25,650
87,22,25,660
88,22,25,670
89,22,25,680
90,22,25,690
91,22,25,700
92,22,25,710
93,22,25,720
94,22,25,730
95,22,25,740
96,22,25,750
97,22,25,760
98,22,25,770
99,22,25,780
100,22,25,790
101,22,25,800
102,22,25,810
103,22,25,820
104,22,25,830
105,22,25,840
106,22,25,850
107,22,25,860
108,22,25,870
109,22,25,880
110,22,25,890
111,22,25,900
112,22,25,910
113,22,25,920
114,22,25,930
115,22,25,940
116,22,25,950
117,22,25,960
118,22,25,970
119,22,25,980
120,22,25,1000
1,23,25,0
2,23,25,0
3,23,25,0
4,23,25,0
5,23,25,0
6,23,25,10
7,23,25,15
8,23,25,20
9,23,25,25
10,23,25,30
11,23,25,35
12,23,25,40
13,23,25,45
14,23,25,50
15,23,25,55
16,23,25,60
17,23,25,65
18,23,25,70
19,23,25,75
20,23,25,80
21,23,25,85
22,23,25,90
23,23,25,95
24,23,25,100
25,23,25,105
26,23,25,110
27,23,25,115
28,23,25,120
29,23,25,125
30,23,25,130
31,23,25,135
32,23,25,140
33,23,25,145
34,23,25,150
35,23,25,155
36,23,25,160
37,23,25,165
38,23,25,170
39,23,25,180
40,23,25,190
41,23,25,200
42,23,25,210
43,23,25,220
44,23,25,230
45,23,25,240
46,23,25,250
47,23,25,260
48,23,25,270
49,23,25,280
50,23,25,290
51,23,25,300
52,23,25,310
53,23,25,320
54,23,25,330
55,23,25,340
56,23,25,350
57,23,25,360
58,23,25,370
59,23,25,380
60,23,25,390
61,23,25,400
62,23,25,410
63,23,25,420
64,23,25,430
65,23,25,440
66,23,25,450
67,23,25,460
68,23,25,470
69,23,25,480
70,23,25,490
71,23,25,500
72,23,25,510
73,23,25,520
74,23,25,530
75,23,25,540
76,23,25,550
77,23,25,560
78,23,25,570
79,23,25,580
80,23,25,590
81,23,25,600
82,23,25,610
83,23,25,620
84,23,25,630
85,23,25,640
86,23,25,650
87,23,25,660
88,23,25,670
89,23,25,680
90,23,25,690
91,23,25,700
92,23,25,710
93,23,25,720
94,23,25,730
95,23,25,740
96,23,25,750
97,23,25,760
98,23,25,770
99,23,25,780
100,23,25,790
101,23,25,800
102,23,25,810
103,23,25,820
104,23,25,830
105,23,25,840
106,23,25,850
107,23,25,860
108,23,25,870
109,23,25,880
110,23,25,890
111,23,25,900
112,23,25,910
113,23,25,920
114,23,25,930
115,23,25,940
116,23,25,950
117,23,25,960
118,23,25,970
119,23,25,980
120,23,25,1000
1,24,25,0
2,24,25,0
3,24,25,0
4,24,25,0
5,24,25,0
6,24,25,10
7,24,25,15
8,24,25,20
9,24,25,25
10,24,25,30
11,24,25,35
12,24,25,40
13,24,25,45
14,24,25,50
15,24,25,55
16,24,25,60
17,24,25,65
18,24,25,70
19,24,25,75
20,24,25,80
21,24,25,85
22,24,25,90
23,24,25,95
24,24,25,100
25,24,25,105
26,24,25,110
27,24,25,115
28,24,25,120
29,24,25,125
30,24,25,130
31,24,25,135
32,24,25,140
33,24,25,145
34,24,25,150
35,24,25,155
36,24,25,160
37,24,25,165
38,24,25,170
39,24,25,180
40,24,25,190
41,24,25,200
42,24,25,210
43,24,25,220
44,24,25,230
45,24,25,240
46,24,25,250
47,24,25,260
48,24,25,270
49,24,25,280
50,24,25,290
51,24,25,300
52,24,25,310
53,24,25,320
54,24,25,330
55,24,25,340
56,24,25,350
57,24,25,360
58,24,25,370
59,24,25,380
60,24,25,390
61,24,25,400
62,24,25,410
63,24,25,420
64,24,25,430
65,24,25,440
66,24,25,450
67,24,25,460
68,24,25,470
69,24,25,480
70,24,25,490
71,24,25,500
72,24,25,510
73,24,25,520
74,24,25,530
75,24,25,540
76,24,25,550
77,24,25,560
78,24,25,570
79,24,25,580
80,24,25,590
81,24,25,600
82,24,25,610
83,24,25,620
84,24,25,630
85,24,25,640
86,24,25,650
87,24,25,660
88,24,25,670
89,24,25,680
90,24,25,690
91,24,25,700
92,24,25,710
93,24,25,720
94,24,25,730
95,24,25,740
96,24,25,750
97,24,25,760
98,24,25,770
99,24,25,780
100,24,25,790
101,24,25,800
102,24,25,810
103,24,25,820
104,24,25,830
105,24,25,840
106,24,25,850
107,24,25,860
108,24,25,870
109,24,25,880
110,24,25,890
111,24,25,900
112,24,25,910
113,24,25,920
114,24,25,930
115,24,25,940
116,24,25,950
117,24,25,960
118,24,25,970
119,24,25,980
120,24,25,1000
1,25,25,0
2,25,25,0
3,25,25,0
4,25,25,0
5,25,25,0
6,25,25,10
7,25,25,15
8,25,25,20
9,25,25,25
10,25,25,30
11,25,25,35
12,25,25,40
13,25,25,45
14,25,25,50
15,25,25,55
16,25,25,60
17,25,25,65
18,25,25,70
19,25,25,75
20,25,25,80
21,25,25,85
22,25,25,90
23,25,25,95
24,25,25,100
25,25,25,105
26,25,25,110
27,25,25,115
28,25,25,120
29,25,25,125
30,25,25,130
31,25,25,135
32,25,25,140
33,25,25,145
34,25,25,150
35,25,25,155
36,25,25,160
37,25,25,165
38,25,25,170
39,25,25,180
40,25,25,190
41,25,25,200
42,25,25,210
43,25,25,220
44,25,25,230
45,25,25,240
46,25,25,250
47,25,25,260
48,25,25,270
49,25,25,280
50,25,25,290
51,25,25,300
52,25,25,310
53,25,25,320
54,25,25,330
55,25,25,340
56,25,25,350
57,25,25,360
58,25,25,370
59,25,25,380
60,25,25,390
61,25,25,400
62,25,25,410
63,25,25,420
64,25,25,430
65,25,25,440
66,25,25,450
67,25,25,460
68,25,25,470
69,25,25,480
70,25,25,490
71,25,25,500
72,25,25,510
73,25,25,520
74,25,25,530
75,25,25,540
76,25,25,550
77,25,25,560
78,25,25,570
79,25,25,580
80,25,25,590
81,25,25,600
82,25,25,610
83,25,25,620
84,25,25,630
85,25,25,640
86,25,25,650
87,25,25,660
88,25,25,670
89,25,25,680
90,25,25,690
91,25,25,700
92,25,25,710
93,25,25,720
94,25,25,730
95,25,25,740
96,25,25,750
97,25,25,760
98,25,25,770
99,25,25,780
100,25,25,790
101,25,25,800
102,25,25,810
103,25,25,820
104,25,25,830
105,25,25,840
106,25,25,850
107,25,25,860
108,25,25,870
109,25,25,880
110,25,25,890
111,25,25,900
112,25,25,910
113,25,25,920
114,25,25,930
115,25,25,940
116,25,25,950
117,25,25,960
118,25,25,970
119,25,25,980
120,25,25,1000
1,26,25,0
2,26,25,0
3,26,25,0
4,26,25,0
5,26,25,0
6,26,25,10
7,26,25,15
8,26,25,20
9,26,25,25
10,26,25,30
11,26,25,35
12,26,25,40
13,26,25,45
14,26,25,50
15,26,25,55
16,26,25,60
17,26,25,65
18,26,25,70
19,26,25,75
20,26,25,80
21,26,25,85
22,26,25,90
23,26,25,95
24,26,25,100
25,26,25,105
26,26,25,110
27,26,25,115
28,26,25,120
29,26,25,125
30,26,25,130
31,26,25,135
32,26,25,140
33,26,25,145
34,26,25,150
35,26,25,155
36,26,25,160
37,26,25,165
38,26,25,170
39,26,25,180
40,26,25,190
41,26,25,200
42,26,25,210
43,26,25,220
44,26,25,230
45,26,25,240
46,26,25,250
47,26,25,260
48,26,25,270
49,26,25,280
50,26,25,290
51,26,25,300
52,26,25,310
53,26,25,320
54,26,25,330
55,26,25,340
56,26,25,350
57,26,25,360
58,26,25,370
59,26,25,380
60,26,25,390
61,26,25,400
62,26,25,410
63,26,25,420
64,26,25,430
65,26,25,440
66,26,25,450
67,26,25,460
68,26,25,470
69,26,25,480
70,26,25,490
71,26,25,500
72,26,25,510
73,26,25,520
74,26,25,530
75,26,25,540
76,26,25,550
77,26,25,560
78,26,25,570
79,26,25,580
80,26,25,590
81,26,25,600
82,26,25,610
83,26,25,620
84,26,25,630
85,26,25,640
86,26,25,650
87,26,25,660
88,26,25,670
89,26,25,680
90,26,25,690
91,26,25,700
92,26,25,710
93,26,25,720
94,26,25,730
95,26,25,740
96,26,25,750
97,26,25,760
98,26,25,770
99,26,25,780
100,26,25,790
101,26,25,800
102,26,25,810
103,26,25,820
104,26,25,830
105,26,25,840
106,26,25,850
107,26,25,860
108,26,25,870
109,26,25,880
110,26,25,890
111,26,25,900
112,26,25,910
113,26,25,920
114,26,25,930
115,26,25,940
116,26,25,950
117,26,25,960
118,26,25,970
119,26,25,980
120,26,25,1000
1,27,25,0
2,27,25,0
3,27,25,0
4,27,25,0
5,27,25,0
6,27,25,10
7,27,25,15
8,27,25,20
9,27,25,25
10,27,25,30
11,27,25,35
12,27,25,40
13,27,25,45
14,27,25,50
15,27,25,55
16,27,25,60
17,27,25,65
18,27,25,70
19,27,25,75
20,27,25,80
21,27,25,85
22,27,25,90
23,27,25,95
24,27,25,100
25,27,25,105
26,27,25,110
27,27,25,115
28,27,25,120
29,27,25,125
30,27,25,130
31,27,25,135
32,27,25,140
33,27,25,145
34,27,25,150
35,27,25,155
36,27,25,160
37,27,25,165
38,27,25,170
39,27,25,180
40,27,25,190
41,27,25,200
42,27,25,210
43,27,25,220
44,27,25,230
45,27,25,240
46,27,25,250
47,27,25,260
48,27,25,270
49,27,25,280
50,27,25,290
51,27,25,300
52,27,25,310
53,27,25,320
54,27,25,330
55,27,25,340
56,27,25,350
57,27,25,360
58,27,25,370
59,27,25,380
60,27,25,390
61,27,25,400
62,27,25,410
63,27,25,420
64,27,25,430
65,27,25,440
66,27,25,450
67,27,25,460
68,27,25,470
69,27,25,480
70,27,25,490
71,27,25,500
72,27,25,510
73,27,25,520
74,27,25,530
75,27,25,540
76,27,25,550
77,27,25,560
78,27,25,570
79,27,25,580
80,27,25,590
81,27,25,600
82,27,25,610
83,27,25,620
84,27,25,630
85,27,25,640
86,27,25,650
87,27,25,660
88,27,25,670
89,27,25,680
90,27,25,690
91,27,25,700
92,27,25,710
93,27,25,720
94,27,25,730
95,27,25,740
96,27,25,750
97,27,25,760
98,27,25,770
99,27,25,780
100,27,25,790
101,27,25,800
102,27,25,810
103,27,25,820
104,27,25,830
105,27,25,840
106,27,25,850
107,27,25,860
108,27,25,870
109,27,25,880
110,27,25,890
111,27,25,900
112,27,25,910
113,27,25,920
114,27,25,930
115,27,25,940
116,27,25,950
117,27,25,960
118,27,25,970
119,27,25,980
120,27,25,1000
1,28,25,0
2,28,25,0
3,28,25,0
4,28,25,0
5,28,25,0
6,28,25,10
7,28,25,15
8,28,25,20
9,28,25,25
10,28,25,30
11,28,25,35
12,28,25,40
13,28,25,45
14,28,25,50
15,28,25,55
16,28,25,60
17,28,25,65
18,28,25,70
19,28,25,75
20,28,25,80
21,28,25,85
22,28,25,90
23,28,25,95
24,28,25,100
25,28,25,105
26,28,25,110
27,28,25,115
28,28,25,120
29,28,25,125
30,28,25,130
31,28,25,135
32,28,25,140
33,28,25,145
34,28,25,150
35,28,25,155
36,28,25,160
37,28,25,165
38,28,25,170
39,28,25,180
40,28,25,190
41,28,25,200
42,28,25,210
43,28,25,220
44,28,25,230
45,28,25,240
46,28,25,250
47,28,25,260
48,28,25,270
49,28,25,280
50,28,25,290
51,28,25,300
52,28,25,310
53,28,25,320
54,28,25,330
55,28,25,340
56,28,25,350
57,28,25,360
58,28,25,370
59,28,25,380
60,28,25,390
61,28,25,400
62,28,25,410
63,28,25,420
64,28,25,430
65,28,25,440
66,28,25,450
67,28,25,460
68,28,25,470
69,28,25,480
70,28,25,490
71,28,25,500
72,28,25,510
73,28,25,520
74,28,25,530
75,28,25,540
76,28,25,550
77,28,25,560
78,28,25,570
79,28,25,580
80,28,25,590
81,28,25,600
82,28,25,610
83,28,25,620
84,28,25,630
85,28,25,640
86,28,25,650
87,28,25,660
88,28,25,670
89,28,25,680
90,28,25,690
91,28,25,700
92,28,25,710
93,28,25,720
94,28,25,730
95,28,25,740
96,28,25,750
97,28,25,760
98,28,25,770
99,28,25,780
100,28,25,790
101,28,25,800
102,28,25,810
103,28,25,820
104,28,25,830
105,28,25,840
106,28,25,850
107,28,25,860
108,28,25,870
109,28,25,880
110,28,25,890
111,28,25,900
112,28,25,910
113,28,25,920
114,28,25,930
115,28,25,940
116,28,25,950
117,28,25,960
118,28,25,970
119,28,25,980
120,28,25,1000
1,29,25,0
2,29,25,0
3,29,25,0
4,29,25,0
5,29,25,0
6,29,25,10
7,29,25,15
8,29,25,20
9,29,25,25
10,29,25,30
11,29,25,35
12,29,25,40
13,29,25,45
14,29,25,50
15,29,25,55
16,29,25,60
17,29,25,65
18,29,25,70
19,29,25,75
20,29,25,80
21,29,25,85
22,29,25,90
23,29,25,95
24,29,25,100
25,29,25,105
26,29,25,110
27,29,25,115
28,29,25,120
29,29,25,125
30,29,25,130
31,29,25,135
32,29,25,140
33,29,25,145
34,29,25,150
35,29,25,155
36,29,25,160
37,29,25,165
38,29,25,170
39,29,25,180
40,29,25,190
41,29,25,200
42,29,25,210
43,29,25,220
44,29,25,230
45,29,25,240
46,29,25,250
47,29,25,260
48,29,25,270
49,29,25,280
50,29,25,290
51,29,25,300
52,29,25,310
53,29,25,320
54,29,25,330
55,29,25,340
56,29,25,350
57,29,25,360
58,29,25,370
59,29,25,380
60,29,25,390
61,29,25,400
62,29,25,410
63,29,25,420
64,29,25,430
65,29,25,440
66,29,25,450
67,29,25,460
68,29,25,470
69,29,25,480
70,29,25,490
71,29,25,500
72,29,25,510
73,29,25,520
74,29,25,530
75,29,25,540
76,29,25,550
77,29,25,560
78,29,25,570
79,29,25,580
80,29,25,590
81,29,25,600
82,29,25,610
83,29,25,620
84,29,25,630
85,29,25,640
86,29,25,650
87,29,25,660
88,29,25,670
89,29,25,680
90,29,25,690
91,29,25,700
92,29,25,710
93,29,25,720
94,29,25,730
95,29,25,740
96,29,25,750
97,29,25,760
98,29,25,770
99,29,25,780
100,29,25,790
101,29,25,800
102,29,25,810
103,29,25,820
104,29,25,830
105,29,25,840
106,29,25,850
107,29,25,860
108,29,25,870
109,29,25,880
110,29,25,890
111,29,25,900
112,29,25,910
113,29,25,920
114,29,25,930
115,29,25,940
116,29,25,950
117,29,25,960
118,29,25,970
119,29,25,980
120,29,25,1000
1,30,25,0
2,30,25,0
3,30,25,0
4,30,25,0
5,30,25,0
6,30,25,10
7,30,25,15
8,30,25,20
